Timestamp,AccelX,AccelY,AccelZ,DoorHall,FloorHall
1775804607.246313,0.002440,0.015616,1.020408,0,0
1775804607.246313,0.002440,0.015616,1.020408,0,0
1775804607.246313,0.003904,0.019520,1.019920,0,0
1775804607.246313,0.003904,0.019520,1.019920,0,0
1775804607.246313,0.003904,0.019520,1.023336,0,0
1775804607.246313,0.003904,0.019520,1.023336,0,0
1775804607.246313,0.003904,0.019520,1.023336,0,0
1775804607.246313,0.003904,0.017080,1.021384,0,0
1775804607.246313,0.003904,0.017080,1.021384,0,0
1775804607.246313,0.003904,0.020496,1.017480,0,0
1775804607.246313,0.002440,0.020496,1.017480,0,0
1775804607.246313,0.002440,0.020496,1.017480,0,0
1775804607.246313,0.002928,0.018056,1.016992,0,0
1775804607.246313,0.002928,0.018056,1.016992,0,0
1775804607.246313,0.002928,0.016592,1.019920,0,0
1775804607.246313,0.003416,0.016592,1.019920,0,0
1775804607.246313,0.003416,0.016592,1.019920,0,0
1775804607.246313,0.000488,0.012200,1.019432,0,0
1775804607.246313,0.000488,0.012200,1.019432,0,0
1775804607.246313,0.000488,0.011224,1.020408,0,0
1775804607.246313,-0.002928,0.011224,1.020408,0,0
1775804607.246313,-0.002928,0.011224,1.020408,0,0
1775804607.246313,-0.000976,0.013176,1.019432,0,0
1775804607.246313,-0.000976,0.013176,1.019432,0,0
1775804607.246313,-0.000976,0.013176,1.021872,0,0
1775804607.246313,-0.001464,0.013176,1.021872,0,0
1775804607.246313,-0.001464,0.013176,1.021872,0,0
1775804607.246313,0.003904,0.015128,1.021872,0,0
1775804607.246313,0.003904,0.015128,1.021872,0,0
1775804607.246313,0.003904,0.019520,1.018944,0,0
1775804607.246313,0.001952,0.019520,1.018944,0,0
1775804607.246313,0.001952,0.019520,1.018944,0,0
1775804607.246313,0.003416,0.020496,1.019432,0,0
1775804607.246313,0.003416,0.020496,1.019432,0,0
1775804607.246313,0.001464,0.022936,1.017968,0,0
1775804607.246313,0.001464,0.022936,1.017968,0,0
1775804607.246313,0.001464,0.022936,1.017968,0,0
1775804607.246313,0.000488,0.017080,1.021384,0,0
1775804607.246313,0.000488,0.017080,1.021384,0,0
1775804607.246313,-0.000488,0.014152,1.021872,0,0
1775804607.246313,-0.000488,0.014152,1.021872,0,0
1775804607.246313,-0.000488,0.014152,1.021872,0,0
1775804607.246313,0.002928,0.020008,1.020896,0,0
1775804607.246313,0.002928,0.020008,1.020896,0,0
1775804607.246313,0.000488,0.016592,1.020896,0,0
1775804607.246313,0.000488,0.016592,1.020896,0,0
1775804607.246313,0.000488,0.016592,1.020896,0,0
1775804607.246313,0.004880,0.016104,1.020408,0,0
1775804607.246313,0.004880,0.016104,1.020408,0,0
1775804607.246313,0.001952,0.019032,1.020408,0,0
1775804607.306995,0.000976,0.013664,1.017968,0,0
1775804607.306995,0.000976,0.013664,1.021872,0,0
1775804607.306995,0.001952,0.020008,1.021872,0,0
1775804607.306995,0.001952,0.020008,1.021872,0,0
1775804607.306995,0.004880,0.020008,1.019920,0,0
1775804607.306995,0.004880,0.020008,1.019920,0,0
1775804607.306995,0.004880,0.020008,1.021384,0,0
1775804607.306995,-0.000488,0.009760,1.021384,0,0
1775804607.306995,-0.000488,0.009760,1.021384,0,0
1775804607.306995,0.003416,0.016592,1.021384,0,0
1775804607.306995,0.003416,0.016592,1.021384,0,0
1775804607.306995,0.003416,0.016592,1.019432,0,0
1775804607.306995,-0.000488,0.015128,1.019432,0,0
1775804607.306995,-0.000488,0.015128,1.019432,0,0
1775804607.306995,-0.001464,0.013664,1.020896,0,0
1775804607.306995,-0.001464,0.013664,1.020896,0,0
1775804607.306995,-0.001464,0.013664,1.019432,0,0
1775804607.306995,-0.001464,0.014640,1.019432,0,0
1775804607.306995,-0.001464,0.014640,1.019432,0,0
1775804607.306995,0.002440,0.014640,1.021384,0,0
1775804607.306995,0.002440,0.014640,1.021384,0,0
1775804607.306995,0.002440,0.014640,1.019432,0,0
1775804607.306995,-0.000976,0.014152,1.019432,0,0
1775804607.306995,-0.000976,0.014152,1.019432,0,0
1775804607.306995,0.003904,0.015128,1.023824,0,0
1775804607.306995,0.003904,0.015128,1.023824,0,0
1775804607.306995,0.003904,0.015128,1.022360,0,0
1775804607.306995,0.005368,0.014152,1.022360,0,0
1775804607.306995,0.005368,0.014152,1.022360,0,0
1775804607.306995,0.001952,0.015616,1.020408,0,0
1775804607.306995,0.001952,0.015616,1.020408,0,0
1775804607.306995,0.001952,0.015616,1.022360,0,0
1775804607.306995,0.001464,0.014152,1.022360,0,0
1775804607.306995,0.001464,0.014152,1.022360,0,0
1775804607.306995,0.003416,0.019520,1.017480,0,0
1775804607.306995,0.003416,0.019520,1.017480,0,0
1775804607.306995,0.003416,0.019520,1.020896,0,0
1775804607.306995,0.003904,0.020496,1.020896,0,0
1775804607.306995,0.003904,0.020496,1.020896,0,0
1775804607.306995,0.004392,0.020496,1.022360,0,0
1775804607.306995,0.004392,0.020496,1.022360,0,0
1775804607.306995,0.004392,0.019520,1.019432,0,0
1775804607.306995,0.003416,0.019520,1.019432,0,0
1775804607.306995,0.003416,0.019520,1.019432,0,0
1775804607.306995,0.004392,0.017568,1.020408,0,0
1775804607.306995,0.004392,0.017568,1.020408,0,0
1775804607.306995,0.004392,0.017080,1.016504,0,0
1775804607.306995,0.001464,0.017080,1.016504,0,0
1775804607.306995,0.001464,0.017080,1.016504,0,0
1775804607.306995,0.000000,0.015128,1.020408,0,0
1775804607.366177,0.000976,0.017080,1.019920,0,0
1775804607.366177,0.000976,0.020008,1.017968,0,0
1775804607.366177,0.003416,0.020008,1.017968,0,0
1775804607.366177,0.003416,0.020008,1.017968,0,0
1775804607.366177,-0.000488,0.016104,1.019432,0,0
1775804607.366177,-0.000488,0.016104,1.019432,0,0
1775804607.366177,-0.000488,0.019520,1.017480,0,0
1775804607.366177,0.002440,0.019520,1.017480,0,0
1775804607.366177,0.002440,0.019520,1.017480,0,0
1775804607.366177,0.003416,0.017080,1.020896,0,0
1775804607.366177,0.003416,0.017080,1.020896,0,0
1775804607.366177,0.003416,0.016592,1.020896,0,0
1775804607.366177,0.000488,0.016592,1.020896,0,0
1775804607.366177,0.000488,0.016592,1.020896,0,0
1775804607.366177,0.001464,0.016592,1.021872,0,0
1775804607.366177,0.001464,0.016592,1.021872,0,0
1775804607.366177,0.000488,0.020496,1.023336,0,0
1775804607.366177,0.000488,0.020496,1.023336,0,0
1775804607.366177,0.000488,0.020496,1.023336,0,0
1775804607.366177,0.001464,0.022936,1.020896,0,0
1775804607.366177,0.001464,0.022936,1.020896,0,0
1775804607.366177,0.004392,0.018056,1.021872,0,0
1775804607.366177,0.004392,0.018056,1.021872,0,0
1775804607.366177,0.004392,0.018056,1.021872,0,0
1775804607.366177,0.005368,0.015616,1.022848,0,0
1775804607.366177,0.005368,0.015616,1.022848,0,0
1775804607.366177,0.000976,0.021472,1.017968,0,0
1775804607.366177,0.000976,0.021472,1.017968,0,0
1775804607.366177,0.000976,0.021472,1.017968,0,0
1775804607.366177,0.003904,0.017568,1.019432,0,0
1775804607.366177,0.003904,0.017568,1.019432,0,0
1775804607.366177,0.001952,0.019520,1.019432,0,0
1775804607.366177,0.001952,0.019520,1.019432,0,0
1775804607.366177,0.001952,0.019520,1.019432,0,0
1775804607.366177,-0.000488,0.019520,1.018944,0,0
