Timestamp,AccelX,AccelY,AccelZ,DoorHall,FloorHall
1775315913.8142903,-0.05438759922981262,-0.09008479863405228,0.012151241302490234,0,0
1775315913.8143532,-0.05389959737658501,-0.09008479863405228,0.012151241302490234,0,0
1775315913.8143985,-0.05341159552335739,-0.07056479901075363,-0.005904793739318848,0,0
1775315913.8144274,-0.05341159552335739,-0.06763680279254913,-0.005904793739318848,0,0
1775315913.8144472,-0.05341159552335739,-0.06763680279254913,0.009711146354675293,0,0
1775315913.8144662,-0.060243599116802216,-0.08276479691267014,0.009711146354675293,0,0
1775315913.8144915,-0.06609959900379181,-0.08959679305553436,0.01800715923309326,0,0
1775315913.81451,-0.06609959900379181,-0.08618079870939255,0.03264725208282471,0,0
1775315913.8145275,-0.06951560080051422,-0.08618079870939255,0.03264725208282471,0,0
1775315913.8145459,-0.07049159705638885,-0.08422879874706268,0.0345991849899292,0,0
1775315913.8145626,-0.07049159705638885,-0.08959679305553436,0.02679121494293213,0,0
1775315913.814581,-0.06414759904146194,-0.08959679305553436,0.01605522632598877,0,0
1775315913.8146424,-0.0626835972070694,-0.093988798558712,0.01605522632598877,0,0
1775315913.8146715,-0.05633959919214249,-0.084716796875,0.007759213447570801,0,0
1775315913.8147018,-0.05633959919214249,-0.08325280249118805,-0.000536799430847168,0,0
1775315913.8147357,-0.06073159724473953,-0.08325280249118805,-0.000536799430847168,0,0
1775315913.814778,-0.05438759922981262,-0.07788479328155518,-0.005904793739318848,0,0
1775315913.8148084,-0.05438759922981262,-0.08374080061912537,-0.003952741622924805,0,0
1775315913.8148296,-0.05633959919214249,-0.08374080061912537,-4.875659942626953e-05,0,0
1775315913.8148491,-0.06414759904146194,-0.09301279485225677,-4.875659942626953e-05,0,0
1775315913.814867,-0.05829159915447235,-0.09545280039310455,0.010199189186096191,0,0
1775315913.8148847,-0.05829159915447235,-0.09545280039310455,0.011175155639648438,0,0
1775315913.8149025,-0.0568275973200798,-0.0876448005437851,0.011175155639648438,0,0
1775315913.81492,-0.060243599116802216,-0.08618079870939255,0.012151241302490234,0,0
